anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_area_px2,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,formal_geometry_source,formal_class_source,locator_geometry_source,source_image_path,source_image_sha256,image_width,image_height,locator_cx,locator_cy,locator_box_xmin,locator_box_ymin,locator_box_xmax,locator_box_ymax,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_relpath,crop_sha256,source_record_path,source_record_sha256,source_record_line,sampling_seed,sampling_rank
a1313131cfd28701,SODA-A,01251__800__2400___0,116,ship,234.1706,small,2.65519,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/01251__800__2400___0.jpg,5c81366b139841b0b0b7cf04e8dac81cba556f690fbccf437dc29bfb25b75b24,800,800,406.71,533.69,382.71,509.69,430.71,557.69,358,485,455,582,crops/a1313131cfd28701.jpg,7cdbfd4e5495c91064c34b505a70539ec4989d700e30d5833b8c2ae36f6ff8f0,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,43686,20460718,396
23c974432a46c2ee,DIOR-R,15947,3,tenniscourt,4405.3065,medium,2.091797,1.6<=ar<2.1,False,tenniscourt|medium|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/15947.jpg,abc9798be146a088684265a317a9f183e3e30a970581fce0a6c7cbf4ca4f6d1c,800,800,403.73,397.4,349.44,343.11,458.03,451.7,314,308,493,487,crops/23c974432a46c2ee.jpg,b631c687fc1cbef9dc644dd0915d01a7652a43fe7e58bc5ee73fbd5796112165,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,45632,20260712,94
0e32f801ec4375de,FAIR1M-v1.0,1135__1024__0___0,91,Small Car,244.0,small,2.44,ar>=2.1,True,Small Car|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/1135__1024__0___0.png,faca54a9ef0a998eea82bad5d40190f814e203a127b1123bb7ed6e6d320eca6f,1024,1024,987.48,479.09,963.48,455.09,1011.48,503.09,939,431,1024,528,crops/0e32f801ec4375de.jpg,9fbbeba74c00598a625d7e9941ecea8f2e16ad13a8f7244e203ce5188b378451,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,14680,20360715,292
2d21aff7bd0d84b4,FAIR1M-v1.0,15074__1024__0___0,84,Van,129.0,small,1.992248,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/15074__1024__0___0.png,fb347e1c2a3bd01ce2b23095c0046d6872badc62e064ee0ad7f4c3f28aa3d94a,1024,1024,933.45,339.46,909.45,315.46,957.45,363.46,885,291,982,388,crops/2d21aff7bd0d84b4.jpg,81f459773b1479f1ce9ad5ddb670e6c007a2e6f741467e431383379e77f9b8de,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,34830,20360715,413
979ba36f57714608,DIOR-R,14278,1,storagetank,650.0,small,1.04,ar<1.6,False,storagetank|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/14278.jpg,3b4b9c76754576585491e2017c8172a86446ad22d0713b1746963986a64331a6,800,800,167.95,708.69,143.95,684.69,191.95,732.69,119,660,216,757,crops/979ba36f57714608.jpg,6aa7df2531e662ae2e625f93c90cce2bd7412d460a205f5d597a635680dd5ae0,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,69250,20260712,200
7292316abfbde484,SODA-A,02002__800__2400___1200,72,small-vehicle,57.9169,small,2.125764,ar>=2.1,True,small-vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/02002__800__2400___1200.jpg,a34e7aa29213f94358bc2e44124d5815e1c4ed2883e27957490c2b0783bb8c0d,800,800,216.22,730.46,192.22,706.46,240.22,754.46,168,682,265,779,crops/7292316abfbde484.jpg,7ffc9e921ca5cdbb4404ff44f5602359a9fee4ad0e18c1e0dd9a7809986a962f,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,302700,20460718,159
08f410996172040d,FAIR1M-v1.0,6594__1024__0___0,80,Dump Truck,253.0,small,3.102767,ar>=2.1,True,Dump Truck|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/6594__1024__0___0.png,715ef214760b5d538f7e691965f3d6951ae1b97d423f1adff2640ebcb60c92d5,1024,1024,863.28,330.55,839.28,306.55,887.28,354.55,815,282,912,379,crops/08f410996172040d.jpg,c25ad3b8e961222851879bef0c83ff754ae8596a6234383d9f9efd9d6755f267,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,3137,20360715,475
1f45c229950a0bcd,DIOR-R,13415,3,vehicle,4644.0,medium,2.511628,ar>=2.1,True,vehicle|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/13415.jpg,506eb2daf8c512af9082757500dfcdbe6b3ebf4697ea28e4c65d2cea94c19327,800,800,293.86,194.24,232.26,132.64,355.45,255.84,193,93,395,296,crops/1f45c229950a0bcd.jpg,2c9b9e10d8b0f4057383da42b30bf1486a6575bc2d315995d0edd5627af86e83,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,36815,20260712,404
6bb98bca1424bb2d,SODA-A,01347__800__1200___1800,16,airplane,236.8666,small,1.122075,ar<1.6,False,airplane|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/01347__800__1200___1800.jpg,d61f8e48bda18262cebe7588cffa6ae0fe5f13b2e3da79e0997a03945c80a5a3,800,800,278.66,382.18,254.66,358.18,302.66,406.18,230,334,327,431,crops/6bb98bca1424bb2d.jpg,fb71753ada36e14be1023c51cb9af620c66c60b2f5b67b667ad8b3c58affa1ec,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,25458,20460718,265
406aab3642c5c227,SODA-A,02004__800__0___1200,46,storage-tank,836.1066,small,1.057371,ar<1.6,False,storage-tank|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/02004__800__0___1200.jpg,1ff390c83ad03fbbd2a6c3a84cf21127ec5eeea3c7b9e7cb836c7b2f3fae2bbf,800,800,679.56,667.61,655.56,643.61,703.56,691.61,631,619,728,716,crops/406aab3642c5c227.jpg,e984148b8f21c312c2145dd45118610f42c4ea110606460af29dd20793175489,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,57714,20460718,344
bdfcc2cddf032408,FAIR1M-v1.0,8963__1024__0___0,157,Van,156.2227,small,3.194805,ar>=2.1,True,Van|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/8963__1024__0___0.png,03bf502d571ea81728b9011cc6840388ad777cb9eba0f52a3a6c6829820de6d4,1024,1024,435.32,13.32,411.32,0.0,459.32,37.32,387,0,484,62,crops/bdfcc2cddf032408.jpg,897d34c922ec9e908f150456e1e466997b61e4d4a9dd103b6918c49093457bf9,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,14023,20360715,370
885f088889e15db7,DIOR-R,14315,29,storagetank,182.0,small,1.076923,ar<1.6,False,storagetank|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/14315.jpg,b2002ac47376aa6292b20599d1cb4b28a6ae98c0676babc198978ea9c4512cab,800,800,242.77,350.96,218.77,326.96,266.77,374.96,194,302,291,399,crops/885f088889e15db7.jpg,d4f26df73722b673bd0208a360be7020a42d9f6a1790ed3281a49b82383be0f9,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,47298,20260712,8
bf15f8582d5576ab,FAIR1M-v1.0,14689__1024__0___0,113,Van,102.0,small,2.078431,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/14689__1024__0___0.png,7e75d15ae8e45257b06347c9130467c68eec3d59d01e532de6cc6efddf6e06a2,1024,1024,456.75,169.39,432.75,145.39,480.75,193.39,408,121,505,218,crops/bf15f8582d5576ab.jpg,70555e14627ff63a21b6d509c48845a94444d9e6dfb267da482574faa094b40e,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,39066,20360715,153
3f0567f58caaa096,FAIR1M-v1.0,4015__1024__0___0,11,Boeing787,10807.9291,large,1.078098,ar<1.6,False,Boeing787|large|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/4015__1024__0___0.png,59a31a34ea970f28dcf12f00ef9a9d83c2db51efcfebe7d633f5c9df305fd810,1024,1024,887.45,676.6,820.32,609.47,954.59,743.73,777,566,998,787,crops/3f0567f58caaa096.jpg,f8f2cf74296ed8917d2e785697477df877a478c49cfdc66fe00bc27db67ecc98,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,14357,20360715,343
c3bf95ed9c518caa,FAIR1M-v1.0,13287__1024__0___0,63,Small Car,144.0,small,1.777778,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/13287__1024__0___0.png,1112316b880c040019bea531352b01a5bfe042d75c682497ce69bfd1f4ec4163,1024,1024,490.26,278.64,466.26,254.64,514.26,302.64,442,230,539,327,crops/c3bf95ed9c518caa.jpg,5f5b846482d79ad46558590aae13fb3680f7820e4146510e52b7eba8829f830f,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,9470,20360715,245
c5727805654c8db9,SODA-A,02231__800__3600___0,128,small-vehicle,211.9546,small,2.907087,ar>=2.1,True,small-vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/02231__800__3600___0.jpg,ad0fb8929bcff42319bafd7b38b60ecec593f29aef466d3ce79af206677f84fb,800,800,487.12,579.53,463.12,555.53,511.12,603.53,439,531,536,628,crops/c5727805654c8db9.jpg,bd895ecddd211c4905ea1ea37c744890910e300caab9efdd8f143c342c6c8155,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,17638,20460718,237
daf1ad6d73b80856,FAIR1M-v1.0,978__1024__0___0,87,Motorboat,1116.7202,medium,3.021739,ar>=2.1,True,Motorboat|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/978__1024__0___0.png,fbc4ef4330ed91a4ad4609af82915bfc572a87c567df05099939db4ee316ba9d,1024,1024,128.35,382.24,97.04,350.93,159.66,413.55,77,331,180,434,crops/daf1ad6d73b80856.jpg,df1e76ac65da5a75b005b75b74754dbd17e2aa3eb97589b03dd00a4a81cc34b1,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,21318,20360715,463
362e824a6039344c,DIOR-R,12587,1,tenniscourt,1008.0,small,2.285714,ar>=2.1,True,tenniscourt|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/12587.jpg,cc456ff88eb706b441047e2f0ce175ce1fce32c805c782c83e3c7b4ebc1d9413,800,800,101.74,156.39,75.16,129.81,128.32,182.98,53,108,150,205,crops/362e824a6039344c.jpg,ab3676facc6698c65af31f4ca4b67d205561a8d95595126741ab0e31d3f0692f,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,82662,20260712,427
31659deca6824bb9,DIOR-R,18454,28,storagetank,783.0,small,1.074074,ar<1.6,False,storagetank|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/18454.jpg,c5e6ea1750032ea2c2e00394d1e351e69adf54631fdac7a988f6a08ab318f632,800,800,291.05,384.59,267.05,360.59,315.05,408.59,243,336,340,433,crops/31659deca6824bb9.jpg,4cd72505c7ae3e7fdc77912ca9d73d6274fbd76d9b760bc6c9a92f9dae91cae8,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,19930,20260712,439
163d43733201065c,SODA-A,00733__800__1200___600,27,small-vehicle,141.1948,small,2.625642,ar>=2.1,True,small-vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/00733__800__1200___600.jpg,c7e2eea0d414fb8218c7821ee4dcdf6124f7fca56582c34632f95d8000c4f8b9,800,800,88.59,298.78,64.59,274.78,112.59,322.78,40,250,137,347,crops/163d43733201065c.jpg,3a28e8fb87e1a1caf7a421f45c7df1045b5048e4a241168bddcc759af00f295f,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,127625,20460718,189
cc0a672d74d3499c,SODA-A,02030__800__600___1985,7,swimming-pool,1090.271,medium,1.628085,1.6<=ar<2.1,False,swimming-pool|medium|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/02030__800__600___1985.jpg,8bf62af4dc6ac83db6b700c77574854eac5cd0234335df8f63bddae4057fc243,800,800,448.64,617.84,424.64,593.84,472.64,641.84,400,569,497,666,crops/cc0a672d74d3499c.jpg,208946194a004a747dfd8049e2d529719359f701100979fd0b822389ca7a607a,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,130226,20460718,38
6df46b3c38ae2c19,FAIR1M-v1.0,14953__1024__0___0,308,Small Car,150.0,small,1.5,ar<1.6,False,Small Car|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/14953__1024__0___0.png,c64286c7da6f167f8799aa5458c9b4110533a016810aed7a89672d07609aaec2,1024,1024,314.13,5.64,290.13,0.0,338.13,29.64,266,0,363,54,crops/6df46b3c38ae2c19.jpg,0fa69cec27c42a00ac2f282e4900a4ea9e5b039c0bb3c63273d6de3bdfda1006,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,47577,20360715,12
d305a7cadaa8dcb4,SODA-A,01190__800__3600___2058,78,small-vehicle,221.6394,small,2.869156,ar>=2.1,True,small-vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/01190__800__3600___2058.jpg,ecc4657b6f38a72eb8b9db0c6c32e8da84067f2daae0dedfe3c5b187a6215dbe,800,800,566.98,148.61,542.98,124.61,590.98,172.61,518,100,615,197,crops/d305a7cadaa8dcb4.jpg,1973f90ba57b8932ff09e58f39b3e3952384b472e609af8ee42ca1b57f3ff299,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,57808,20460718,211
cf0f7b50559d0136,DIOR-R,15060,8,ship,1080.0,medium,2.7,ar>=2.1,True,ship|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/15060.jpg,5cc90fc3b32db75974fc8d974994a4052b5f02b2b4137db959589cba3ef6ca8e,800,800,236.96,320.11,208.49,291.64,265.42,348.57,188,272,285,369,crops/cf0f7b50559d0136.jpg,6ed08341f662631cbbd0aec2bc2277a73ea91a22f3fe13860f4314c26852dc0f,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,85558,20260712,331
971a2e5bec0b7071,FAIR1M-v1.0,2777__1024__0___0,111,Tennis Court,4152.9451,medium,2.930131,ar>=2.1,True,Tennis Court|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/2777__1024__0___0.png,6e26f1273e11500c89600503aaa4e1af2273ba2d9d46d277e002f422a9fb990b,1024,1024,555.73,307.58,507.17,259.01,604.3,356.14,476,228,636,388,crops/971a2e5bec0b7071.jpg,396a60694b78c6d9fbc8d5cde7bb16bedb3d756e428094a2301ef0bbde68c907,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,36812,20360715,241
bf3f8d9e4b2ea467,DIOR-R,13335,8,basketballcourt,7953.0007,medium,2.535521,ar>=2.1,True,basketballcourt|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/13335.jpg,e06346d312cb7b72a6f3312f6034d84169fb4c65db288b9f0092b101f4e47ffe,800,800,578.73,200.52,503.03,124.82,654.42,276.22,454,76,703,325,crops/bf3f8d9e4b2ea467.jpg,57aaf2fd575f25ab9017501e7a64077e25bf19de8007b9736f5e0e3e16560386,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,28750,20260712,228
62d1cbc614d2e106,SODA-A,02083__800__3000___0,39,small-vehicle,223.9711,small,2.239711,ar>=2.1,True,small-vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/SODA-A/dota_format_tiled_ss/val_tiled/images/02083__800__3000___0.jpg,2c36602b60119c17c73b76b53f94377e31e1e646791cffff63683d59b7a1a11f,800,800,596.61,210.8,572.61,186.8,620.61,234.8,548,162,645,259,crops/62d1cbc614d2e106.jpg,ad20810e63bb5f5535433b11637f681619fb1a4b008c95745b946c3055757a55,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,188715,20460718,432
1f999519f4561370,DIOR-R,21992,10,tenniscourt,7017.171,medium,2.159133,ar>=2.1,True,tenniscourt|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/21992.jpg,d5c7bbd1e13f0b912ff24751302aaabc316e28fa3f0ddf0cdec3d2d7fbc8336b,800,800,181.02,102.15,112.39,33.52,249.65,170.78,68,0,294,215,crops/1f999519f4561370.jpg,3ee12b7f34b9cba3662a32b9f2e540b0ce9f9fb9843203700376ba796b856f89,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,69489,20260712,476
c0a8d349923c2e56,DIOR-R,20275,0,windmill,10549.0,large,1.779221,1.6<=ar<2.1,False,windmill|large|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/20275.jpg,b329595af8f42bb584ece9b74a5b140686ea795572ea774a21f81484e6e1b444,800,800,674.16,499.02,599.66,424.52,748.65,573.52,552,377,797,621,crops/c0a8d349923c2e56.jpg,93fb01bcd4c43f4f331124c38da17e94e0035e4b17a525ee79590dc144162e0b,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,41010,20260712,493
a5ecfdfe9038ed42,FAIR1M-v1.0,2693__1024__0___0,1,Intersection,2725.9992,medium,1.234043,ar<1.6,False,Intersection|medium|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/2693__1024__0___0.png,3c2ca0882dd01ed092466ef286989b1ca78015600bc0b3161387bea23c1cfb8d,1024,1024,897.87,265.28,865.98,233.39,929.76,297.18,845,213,951,318,crops/a5ecfdfe9038ed42.jpg,35abc1eab81fe53a8e8000109c31cd0ddfa0b7971f292ef5f5a008d31c72ee39,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,36279,20360715,271
5086b693a70886d6,FAIR1M-v1.0,15750__1024__0___0,27,Bridge,1404.0,medium,1.925926,1.6<=ar<2.1,False,Bridge|medium|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/15750__1024__0___0.png,f3e421c2ee7dcf0b10bc1d97afe26c0cbc5759b6c55cfbe5dc882c675fa987bd,1024,1024,485.86,221.5,461.86,197.5,509.86,245.5,437,173,534,270,crops/5086b693a70886d6.jpg,84f749c41e49af85f2a4c068f409b4627800024b5e98a2a8d9a30cad041b5681,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,37725,20360715,237
0b76cc1135343efa,FAIR1M-v1.0,10284__1024__0___0,161,Van,127.0,small,1.740157,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/fair1m1.0/split/val_20/images/10284__1024__0___0.png,ec60bbc6ad678b20518d39904dab48cb3e3fe5ccc4c95412dc404844fc2cc15f,1024,1024,93.4,610.18,69.4,586.18,117.4,634.18,45,562,142,659,crops/0b76cc1135343efa.jpg,999a8021b9bffdda7d8d32fa2aba9e59d5ee5f6eab64d5dd7757291cf69cfe71,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/D/matched_fullval.jsonl,fe2c0b3690e12793f898c0c7a5ce100806567e39f4b3671e9b1e2af5fb8c3bbf,48628,20360715,78
