cell,dataset,detector,score,result_role,risk_event,mask_definition,aspect_ratio_source,eligible_instance_definition,ar_threshold,alpha,delta,family_id,candidate_index,target_coverage,threshold,threshold_source,fit_instances,fit_realized_instance_coverage,fixed_sequence_state,certified,selected,calib_mean_image_risk,risk_ucb_calib,hb_pvalue_calib,calib_nonempty_image_prop,calib_mean_instance_cov,calib_realized_instance_coverage,calib_images,calib_eligible_instances,calib_retained,mean_image_risk_audit,nonempty_image_prop,mean_instance_cov,median_instance_cov,audit_realized_instance_coverage,audit_images,audit_eligible_instances,audit_retained,empirical_instance_risk_audit,empirical_instance_risk_cluster_ci_lo,empirical_instance_risk_cluster_ci_hi,audit_used_for_selection,formal_guarantee_unit,protocol_sha256,matched_sha256,universe_id_sha256,risk_event_curve_sha256,note,human_noise_interpretation
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,2,0.3,0.9976284384727478,D_cal-fit_only,12393,0.3000080690712499,CERTIFIED,True,False,0.0,0.0007664677376109661,1.270535241802338e-67,0.2614052614052614,0.17351306346181436,0.28588491533759575,3003,14233,4069,0.0,0.26016949152542374,0.17831887205696026,0.0,0.28188356040620144,5900,27671,7800,0.0,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,3,0.4,0.9955887079238892,D_cal-fit_only,12393,0.3999838618575002,CERTIFIED,True,False,0.0,0.0007664677376109661,1.270535241802338e-67,0.29104229104229107,0.20728851561354977,0.39844024450221316,3003,14233,5671,0.0,0.29338983050847456,0.21394692294168596,0.0,0.3835061978244371,5900,27671,10612,0.0,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,4,0.5,0.991412878036499,D_cal-fit_only,12393,0.5000403453562495,CERTIFIED,True,False,0.000999000999000999,0.0027310366644977555,2.3140658744092054e-61,0.33200133200133203,0.25192411922313335,0.5192159066957072,3003,14233,7390,0.0007627118644067797,0.3293220338983051,0.25057832990414025,0.0,0.49091106212280006,5900,27671,13584,0.00036808009422850414,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,5,0.6,0.9822082638740539,D_cal-fit_only,12393,0.6000161381424998,CERTIFIED,True,False,0.0028357059607059605,0.0054306438085002795,3.9794486521169255e-53,0.38494838494838496,0.3043162152298017,0.6344410876132931,3003,14233,9030,0.0024774011299435027,0.3784745762711864,0.2972543677940398,0.0,0.5962560080951176,5900,27671,16499,0.0012728044123886295,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,6,0.7,0.9581518292427063,D_cal-fit_only,12393,0.6999919309287501,CERTIFIED,True,False,0.004341233735912874,0.007444380884668756,7.594257494182064e-48,0.44455544455544455,0.36985473575772676,0.7403217873954894,3003,14233,10537,0.00411491260074961,0.4330508474576271,0.35722928681140065,0.0,0.6995771746593907,5900,27671,19358,0.0020663291662361815,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,7,0.8,0.8755093932151794,D_cal-fit_only,12393,0.7999677237150004,CERTIFIED,True,False,0.005444832829557692,0.008737094312820494,1.974912644266663e-44,0.5071595071595072,0.44557493518240077,0.832501932129558,3003,14233,11849,0.005838660214431441,0.49830508474576274,0.43156711863264124,0.0,0.8048137038777059,5900,27671,22270,0.003143242029636282,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,8,0.9,0.5697899460792542,D_cal-fit_only,12393,0.8999435165012507,CERTIFIED,True,False,0.008305504637408225,0.01190608037529334,2.23353059352788e-37,0.5707625707625708,0.5286242722423329,0.9180777067378627,3003,14233,13067,0.008094185193038145,0.5644067796610169,0.5174536941086514,0.6666666666666666,0.9047378121499042,5900,27671,25035,0.004873177551428001,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,B|detection_score|geometry_normalized_severe|alpha=0.05,9,1.0,0.0500916987657547,D_cal-fit_only,12393,1.0,CERTIFIED,True,True,0.01166849869711452,0.016144915962765294,1.3990529680083798e-29,0.6227106227106227,0.6227106227106227,1.0,3003,14233,14233,0.013248511988052405,0.6169491525423729,0.616864406779661,1.0,0.9999277221639984,5900,27671,27669,0.00863782572554122,0.007212793893317217,0.010124072319278659,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,0,0.1,0.9994513869285584,D_cal-fit_only,12393,0.1000564834987493,CERTIFIED,True,False,0.0,0.0007664677376109661,3.892744329696262e-138,0.15484515484515485,0.08028746389365024,0.08803484859130191,3003,14233,1253,0.0,0.16203389830508474,0.09017698575623623,0.0,0.09475624299808463,5900,27671,2622,0.0,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,1,0.2,0.9987605333328247,D_cal-fit_only,12393,0.2000322762849996,CERTIFIED,True,False,0.0,0.0007664677376109661,3.892744329696262e-138,0.2281052281052281,0.13568882797195506,0.18119862291856953,3003,14233,2579,0.0,0.22406779661016948,0.13904218608517832,0.0,0.18546492718008023,5900,27671,5132,0.0,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,2,0.3,0.9976284384727478,D_cal-fit_only,12393,0.3000080690712499,CERTIFIED,True,False,0.0,0.0007664677376109661,3.892744329696262e-138,0.2614052614052614,0.17351306346181436,0.28588491533759575,3003,14233,4069,0.0,0.26016949152542374,0.17831887205696026,0.0,0.28188356040620144,5900,27671,7800,0.0,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,3,0.4,0.9955887079238892,D_cal-fit_only,12393,0.3999838618575002,CERTIFIED,True,False,0.0,0.0007664677376109661,3.892744329696262e-138,0.29104229104229107,0.20728851561354977,0.39844024450221316,3003,14233,5671,0.0,0.29338983050847456,0.21394692294168596,0.0,0.3835061978244371,5900,27671,10612,0.0,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,4,0.5,0.991412878036499,D_cal-fit_only,12393,0.5000403453562495,CERTIFIED,True,False,0.000999000999000999,0.0027310366644977555,6.604146960588146e-131,0.33200133200133203,0.25192411922313335,0.5192159066957072,3003,14233,7390,0.0007627118644067797,0.3293220338983051,0.25057832990414025,0.0,0.49091106212280006,5900,27671,13584,0.00036808009422850414,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,5,0.6,0.9822082638740539,D_cal-fit_only,12393,0.6000161381424998,CERTIFIED,True,False,0.0028357059607059605,0.0054306438085002795,7.071423261527598e-121,0.38494838494838496,0.3043162152298017,0.6344410876132931,3003,14233,9030,0.0024774011299435027,0.3784745762711864,0.2972543677940398,0.0,0.5962560080951176,5900,27671,16499,0.0012728044123886295,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,6,0.7,0.9581518292427063,D_cal-fit_only,12393,0.6999919309287501,CERTIFIED,True,False,0.004341233735912874,0.007444380884668756,3.9565468467519876e-114,0.44455544455544455,0.36985473575772676,0.7403217873954894,3003,14233,10537,0.00411491260074961,0.4330508474576271,0.35722928681140065,0.0,0.6995771746593907,5900,27671,19358,0.0020663291662361815,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,7,0.8,0.8755093932151794,D_cal-fit_only,12393,0.7999677237150004,CERTIFIED,True,False,0.005444832829557692,0.008737094312820494,1.224175586135805e-109,0.5071595071595072,0.44557493518240077,0.832501932129558,3003,14233,11849,0.005838660214431441,0.49830508474576274,0.43156711863264124,0.0,0.8048137038777059,5900,27671,22270,0.003143242029636282,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,8,0.9,0.5697899460792542,D_cal-fit_only,12393,0.8999435165012507,CERTIFIED,True,False,0.008305504637408225,0.01190608037529334,8.076277077338183e-100,0.5707625707625708,0.5286242722423329,0.9180777067378627,3003,14233,13067,0.008094185193038145,0.5644067796610169,0.5174536941086514,0.6666666666666666,0.9047378121499042,5900,27671,25035,0.004873177551428001,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,B|detection_score|geometry_normalized_severe|alpha=0.1,9,1.0,0.0500916987657547,D_cal-fit_only,12393,1.0,CERTIFIED,True,True,0.01166849869711452,0.016144915962765294,1.0343044450008044e-88,0.6227106227106227,0.6227106227106227,1.0,3003,14233,14233,0.013248511988052405,0.6169491525423729,0.616864406779661,1.0,0.9999277221639984,5900,27671,27669,0.00863782572554122,0.007202341221285157,0.010213120903017382,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,primary image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,B|geometry_score_upper_bound|geometry_normalized_severe|alpha=0.03,0,0.1,-1.070775406755727,D_cal-fit_only,12393,0.10029855563624626,CERTIFIED,True,False,0.0,0.0007664677376109661,1.885897280884668e-40,0.17515817515817517,0.10783026526385948,0.08866718190121549,3003,14233,1262,0.0,0.1783050847457627,0.11150416560881812,0.0,0.09511763217809259,5900,27671,2632,0.0,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,appendix-only target-GT-fitted geometry upper-bound; Deployable gate not established,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,B|geometry_score_upper_bound|geometry_normalized_severe|alpha=0.03,1,0.2,-1.278428763272091,D_cal-fit_only,12393,0.2010812555474865,CERTIFIED,True,False,0.0004995004995004995,0.001943980805540313,4.116398297929963e-37,0.2887112887112887,0.1866221154240424,0.18991077074404553,3003,14233,2703,0.0006779661016949153,0.28915254237288135,0.19103707655105592,0.0,0.20017346680640383,5900,27671,5539,0.0009026900162484203,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,appendix-only target-GT-fitted geometry upper-bound; Deployable gate not established,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,B|geometry_score_upper_bound|geometry_normalized_severe|alpha=0.03,2,0.3,-1.4604338297823112,D_cal-fit_only,12393,0.3047688211086904,CERTIFIED,True,False,0.001898101898101898,0.00412171574353154,4.5416816400876924e-31,0.36896436896436896,0.2598535620304418,0.2915056558701609,3003,14233,4149,0.0018689876316994962,0.35423728813559324,0.2527144788310706,0.0,0.2934118752484551,5900,27671,8119,0.0017243502894445128,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,appendix-only target-GT-fitted geometry upper-bound; Deployable gate not established,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
B,DIOR-R,oriented_rcnn,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,B|geometry_score_upper_bound|geometry_normalized_severe|alpha=0.03,3,0.4,-1.6284492556715497,D_cal-fit_only,12393,0.3999838618575002,CERTIFIED,True,False,0.002201502201502202,0.004564588174819585,5.378192922684185e-30,0.41625041625041626,0.31039245730977755,0.3932410595095904,3003,14233,5597,0.0026846308117494553,0.40288135593220337,0.3012388543000171,0.0,0.38412055943045065,5900,27671,10629,0.0020698090130774295,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,e1772d642990fb45ee00d31a2cc62b8fd468d0e1a99e009e0430e91e51082513,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,appendix-only target-GT-fitted geometry upper-bound; Deployable gate not established,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
